DATE_TIME;DRBS;NEWK
2021-03-14 12:41:00;112.983;101.460
2021-03-14 12:42:00;111.583;104.930
2021-03-14 12:43:00;114.300;101.680
2021-03-14 12:44:00;116.050; 99.240
2021-03-14 12:45:00;115.717;102.010
2021-03-14 12:46:00;110.983;102.270
2021-03-14 12:47:00;110.467; 97.240
2021-03-14 12:48:00;110.100;101.740
2021-03-14 12:49:00;106.833;102.300
2021-03-14 12:50:00;109.633;101.590
2021-03-14 12:51:00;110.650; 99.890
2021-03-14 12:52:00;112.617; 98.920
2021-03-14 12:53:00;110.867; 98.450
2021-03-14 12:54:00;111.867;102.070
2021-03-14 12:55:00;111.500;100.530
2021-03-14 12:56:00;114.083;101.310
2021-03-14 12:57:00;114.917;101.420
2021-03-14 12:58:00;109.250;101.650
2021-03-14 12:59:00;113.167;101.310
2021-03-14 13:00:00;108.467; 98.130
2021-03-14 13:01:00;111.633; 95.530
2021-03-14 13:02:00;110.900; 97.360
2021-03-14 13:03:00;110.183; 97.220
2021-03-14 13:04:00;111.167;100.310
2021-03-14 13:05:00;108.683;101.040
2021-03-14 13:06:00;113.133; 99.980
2021-03-14 13:07:00;110.167; 96.880
2021-03-14 13:08:00;107.033; 99.390
2021-03-14 13:09:00;111.883; 96.590
2021-03-14 13:10:00;109.917; 97.830
2021-03-14 13:11:00;110.450; 98.600
2021-03-14 13:12:00;114.733; 98.040
2021-03-14 13:13:00;116.000;100.100
2021-03-14 13:14:00;108.400;102.420
2021-03-14 13:15:00;107.683;100.070
2021-03-14 13:16:00;110.333; 97.010
2021-03-14 13:17:00;109.733; 99.600
2021-03-14 13:18:00;113.733; 97.780
2021-03-14 13:19:00;108.967;102.960
2021-03-14 13:20:00;112.183;100.600
2021-03-14 13:21:00;112.333;101.120
2021-03-14 13:22:00;110.983;101.590
2021-03-14 13:23:00;114.833;101.810
2021-03-14 13:24:00;112.483;100.540
2021-03-14 13:25:00;110.117;103.330
2021-03-14 13:26:00;111.367; 98.770
2021-03-14 13:27:00;115.283; 97.220
2021-03-14 13:28:00;112.733;101.600
2021-03-14 13:29:00;110.517; 99.210
2021-03-14 13:30:00;112.683; 99.690
2021-03-14 13:31:00;113.300;101.060
2021-03-14 13:32:00;112.167;100.420
2021-03-14 13:33:00;112.017; 97.190
2021-03-14 13:34:00;109.700; 98.010
2021-03-14 13:35:00;109.983;100.300
2021-03-14 13:36:00;110.800; 99.470
2021-03-14 13:37:00;111.483; 99.890
2021-03-14 13:38:00;107.000; 97.600
2021-03-14 13:39:00;112.900; 99.710
2021-03-14 13:40:00;112.033; 98.100
2021-03-14 13:41:00;111.100; 98.770
2021-03-14 13:42:00;110.017;103.890
2021-03-14 13:43:00;113.050;100.780
2021-03-14 13:44:00;113.850;101.450
2021-03-14 13:45:00;111.217;100.720
2021-03-14 13:46:00;108.617;100.860
2021-03-14 13:47:00;111.800;102.600
2021-03-14 13:48:00;111.517;101.520
2021-03-14 13:49:00;110.717;100.720
2021-03-14 13:50:00;114.017; 99.840
2021-03-14 13:51:00;110.817;100.430
2021-03-14 13:52:00;111.983;101.990
2021-03-14 13:53:00;108.150;101.130
2021-03-14 13:54:00;112.900;100.190
2021-03-14 13:55:00;111.633; 99.480
2021-03-14 13:56:00;114.467; 97.410
2021-03-14 13:57:00;108.883;102.930
2021-03-14 13:58:00;110.717; 98.950
2021-03-14 13:59:00;109.067; 98.090
2021-03-14 14:00:00;113.350;100.390
2021-03-14 14:01:00;109.100;104.520
2021-03-14 14:02:00;110.200;100.900
2021-03-14 14:03:00;110.250; 99.900
2021-03-14 14:04:00;115.583;104.280
2021-03-14 14:05:00;113.167;100.960
2021-03-14 14:06:00;109.300; 99.220
2021-03-14 14:07:00;114.883; 99.960
2021-03-14 14:08:00;111.800; 99.980
2021-03-14 14:09:00;111.383; 97.330
2021-03-14 14:10:00;109.883;100.630
2021-03-14 14:11:00;111.767;100.770
2021-03-14 14:12:00;112.550;101.070
2021-03-14 14:13:00;108.633;101.120
2021-03-14 14:14:00;112.833; 98.450
2021-03-14 14:15:00;113.033; 97.800
2021-03-14 14:16:00;111.000;102.130
2021-03-14 14:17:00;113.383; 97.210
2021-03-14 14:18:00;113.400;103.300
2021-03-14 14:19:00;111.567; 96.860
2021-03-14 14:20:00;109.883; 98.680
2021-03-14 14:21:00;111.283;100.130
2021-03-14 14:22:00;111.000;101.620
2021-03-14 14:23:00;113.333;100.780
2021-03-14 14:24:00;113.333; 97.330
2021-03-14 14:25:00;109.500;101.070
2021-03-14 14:26:00;114.000; 97.710
2021-03-14 14:27:00;112.183;100.780
2021-03-14 14:28:00;111.717;100.590
2021-03-14 14:29:00;109.117; 99.270
2021-03-14 14:30:00;114.833; 98.720
2021-03-14 14:31:00;109.800; 99.740
2021-03-14 14:32:00;109.267; 96.590
2021-03-14 14:33:00;111.483; 98.540
2021-03-14 14:34:00;111.633;100.920
2021-03-14 14:35:00;112.283;101.650
2021-03-14 14:36:00;111.983;102.580
2021-03-14 14:37:00;110.050; 99.530
2021-03-14 14:38:00;110.450; 99.180
2021-03-14 14:39:00;113.767;103.010
2021-03-14 14:40:00;115.033;100.800
2021-03-14 14:41:00;110.800;100.600
2021-03-14 14:42:00;110.983; 99.090
2021-03-14 14:43:00;105.383;101.370
2021-03-14 14:44:00;110.567;103.870
2021-03-14 14:45:00;109.033;100.690
2021-03-14 14:46:00;110.650; 98.220
2021-03-14 14:47:00;110.900; 99.300
2021-03-14 14:48:00;111.733; 99.980
2021-03-14 14:49:00;111.700; 99.360
2021-03-14 14:50:00;109.033;100.310
2021-03-14 14:51:00;109.217;101.650
2021-03-14 14:52:00;112.500; 99.690
2021-03-14 14:53:00;116.317;100.960
2021-03-14 14:54:00;110.167; 98.150
2021-03-14 14:55:00;113.700;100.770
2021-03-14 14:56:00;110.167;101.060
2021-03-14 14:57:00;113.583;100.490
2021-03-14 14:58:00;108.750;100.930
2021-03-14 14:59:00;113.167;100.400
2021-03-14 15:00:00;112.067;100.980
2021-03-14 15:01:00;109.667; 99.890
2021-03-14 15:02:00;112.817; 99.780
2021-03-14 15:03:00;113.283; 99.070
2021-03-14 15:04:00;107.367;102.490
2021-03-14 15:05:00;109.200;102.460
2021-03-14 15:06:00;108.783;102.890
2021-03-14 15:07:00;113.467;101.060
2021-03-14 15:08:00;112.833; 99.650
2021-03-14 15:09:00;114.850; 97.870
2021-03-14 15:10:00;118.917; 99.420
2021-03-14 15:11:00;114.600;102.100
2021-03-14 15:12:00;110.633;103.430
2021-03-14 15:13:00;112.150;100.300
2021-03-14 15:14:00;108.183;101.860
2021-03-14 15:15:00;108.000;101.190
2021-03-14 15:16:00;113.233; 99.830
2021-03-14 15:17:00;111.933; 99.590
2021-03-14 15:18:00;110.983;106.540
2021-03-14 15:19:00;111.733;102.160
2021-03-14 15:20:00;112.583;104.390
2021-03-14 15:21:00;109.783;101.860
2021-03-14 15:22:00;110.650;102.740
2021-03-14 15:23:00;111.183;100.370
2021-03-14 15:24:00;110.100;101.830
2021-03-14 15:25:00;107.150; 99.750
2021-03-14 15:26:00;113.200;100.190
2021-03-14 15:27:00;111.300; 96.710
2021-03-14 15:28:00;117.883;101.990
2021-03-14 15:29:00;109.950;100.310
2021-03-14 15:30:00;112.133;104.250
2021-03-14 15:31:00;109.683; 99.570
2021-03-14 15:32:00;114.733;102.270
2021-03-14 15:33:00;112.717; 97.450
2021-03-14 15:34:00;111.800; 99.470
2021-03-14 15:35:00;111.583;102.070
2021-03-14 15:36:00;111.883;100.900
2021-03-14 15:37:00;112.283; 99.480
2021-03-14 15:38:00;112.833; 99.920
2021-03-14 15:39:00;107.400;100.830
2021-03-14 15:40:00;112.133; 99.660
2021-03-14 15:41:00;109.650;101.920
2021-03-14 15:42:00;113.817;103.690
2021-03-14 15:43:00;110.433; 98.280
2021-03-14 15:44:00;109.167;101.330
2021-03-14 15:45:00;111.300; 99.860
2021-03-14 15:46:00;110.067; 99.060
2021-03-14 15:47:00;115.650;102.920
2021-03-14 15:48:00;109.517; 99.190
2021-03-14 15:49:00;107.133;101.060
2021-03-14 15:50:00;110.450; 99.300
2021-03-14 15:51:00;109.317;100.570
2021-03-14 15:52:00;113.467; 98.950
2021-03-14 15:53:00;108.567; 98.940
2021-03-14 15:54:00;110.900;101.180
2021-03-14 15:55:00;112.900; 98.190
2021-03-14 15:56:00;111.583;102.510
2021-03-14 15:57:00;112.000;102.050
2021-03-14 15:58:00;112.550;102.550
2021-03-14 15:59:00;111.733; 99.710
2021-03-14 16:00:00;108.183;102.980
2021-03-14 16:01:00;112.967;102.180
2021-03-14 16:02:00;112.900;103.920
2021-03-14 16:03:00;113.050; 98.510
2021-03-14 16:04:00;111.467;101.890
2021-03-14 16:05:00;111.967;101.430
2021-03-14 16:06:00;113.183;100.570
2021-03-14 16:07:00;110.650;101.680
2021-03-14 16:08:00;112.750; 99.160
2021-03-14 16:09:00;112.017;101.460
2021-03-14 16:10:00;111.767;101.280
2021-03-14 16:11:00;109.700;100.490
2021-03-14 16:12:00;110.883;102.890
2021-03-14 16:13:00;109.783; 99.030
2021-03-14 16:14:00;112.533;100.900
2021-03-14 16:15:00;110.383;102.160
2021-03-14 16:16:00;110.050; 99.240
2021-03-14 16:17:00;114.467;101.020
2021-03-14 16:18:00;112.850;101.040
2021-03-14 16:19:00;112.350;106.930
2021-03-14 16:20:00;107.383; 97.310
2021-03-14 16:21:00;113.467;100.710
2021-03-14 16:22:00;111.067;101.040
2021-03-14 16:23:00;112.583;104.310
2021-03-14 16:24:00;111.383;103.360
2021-03-14 16:25:00;113.750;100.330
2021-03-14 16:26:00;114.317;104.740
2021-03-14 16:27:00;109.483;101.810
2021-03-14 16:28:00;109.300;102.240
2021-03-14 16:29:00;112.200;100.450
2021-03-14 16:30:00;113.767; 99.680
2021-03-14 16:31:00;115.417;105.700
2021-03-14 16:32:00;112.267;102.650
2021-03-14 16:33:00;111.100; 99.930
2021-03-14 16:34:00;112.267; 98.660
2021-03-14 16:35:00;111.450;104.430
2021-03-14 16:36:00;113.517;102.310
2021-03-14 16:37:00;112.467;100.460
2021-03-14 16:38:00;115.233;101.680
2021-03-14 16:39:00;112.333;102.240
2021-03-14 16:40:00;110.800;104.010
2021-03-14 16:41:00;111.517;103.080
2021-03-14 16:42:00;111.167;102.400
2021-03-14 16:43:00;109.900;103.070
2021-03-14 16:44:00;114.600;101.420
2021-03-14 16:45:00;111.167; 97.910
2021-03-14 16:46:00;107.217;101.660
2021-03-14 16:47:00;107.833;104.690
2021-03-14 16:48:00;107.400;103.210
2021-03-14 16:49:00;112.817;102.150
2021-03-14 16:50:00;111.550;102.070
2021-03-14 16:51:00;111.733;100.570
2021-03-14 16:52:00;111.283;105.990
2021-03-14 16:53:00;111.033;100.120
2021-03-14 16:54:00;109.600;100.770
2021-03-14 16:55:00;111.833;101.040
2021-03-14 16:56:00;110.167;102.990
2021-03-14 16:57:00;109.933;103.950
2021-03-14 16:58:00;112.883; 98.720
2021-03-14 16:59:00;111.033;105.190
2021-03-14 17:00:00;113.150;101.720
2021-03-14 17:01:00;106.700;102.660
2021-03-14 17:02:00;116.967;100.460
2021-03-14 17:03:00;107.700;104.190
2021-03-14 17:04:00;113.600; 98.500
2021-03-14 17:05:00;112.217;102.550
2021-03-14 17:06:00;112.783;101.220
2021-03-14 17:07:00;105.617;100.280
2021-03-14 17:08:00;109.683;104.950
2021-03-14 17:09:00;111.617;103.330
2021-03-14 17:10:00;112.533;102.100
2021-03-14 17:11:00;110.767;104.960
2021-03-14 17:12:00;107.483;106.670
2021-03-14 17:13:00;116.183;104.640
2021-03-14 17:14:00;112.133;101.190
2021-03-14 17:15:00;111.633;101.680
2021-03-14 17:16:00;109.217;103.100
2021-03-14 17:17:00;112.200;101.480
2021-03-14 17:18:00;109.267;102.360
2021-03-14 17:19:00;110.300;103.020
2021-03-14 17:20:00;113.933;105.140
2021-03-14 17:21:00;112.783;100.180
2021-03-14 17:22:00;111.617;100.630
2021-03-14 17:23:00;115.533;101.510
2021-03-14 17:24:00;109.367;101.460
2021-03-14 17:25:00;114.817;101.900
2021-03-14 17:26:00;110.483;102.570
2021-03-14 17:27:00;113.167;100.560
2021-03-14 17:28:00;109.667;100.870
2021-03-14 17:29:00;112.550;105.250
2021-03-14 17:30:00;110.683;102.540
2021-03-14 17:31:00;108.517; 99.300
2021-03-14 17:32:00;110.233;105.610
2021-03-14 17:33:00;111.700;101.300
2021-03-14 17:34:00;109.817;101.340
2021-03-14 17:35:00;110.367;105.670
2021-03-14 17:36:00;111.667;102.750
2021-03-14 17:37:00;108.417;101.360
2021-03-14 17:38:00;107.700; 98.130
2021-03-14 17:39:00;111.650;106.980
2021-03-14 17:40:00;112.617;100.600
2021-03-14 17:41:00;111.750; 98.870
2021-03-14 17:42:00;114.817;102.650
2021-03-14 17:43:00;112.883;100.770
2021-03-14 17:44:00;111.300;102.360
2021-03-14 17:45:00;110.150; 97.770
2021-03-14 17:46:00;110.517; 98.310
2021-03-14 17:47:00;112.833;103.460
2021-03-14 17:48:00;112.983;102.830
2021-03-14 17:49:00;109.383;103.210
2021-03-14 17:50:00;109.417;101.040
2021-03-14 17:51:00;110.983;100.620
2021-03-14 17:52:00;109.350;101.520
2021-03-14 17:53:00;109.700;101.420
2021-03-14 17:54:00;116.017;101.070
2021-03-14 17:55:00;107.433;103.860
2021-03-14 17:56:00;112.050; 99.190
2021-03-14 17:57:00;111.050;102.600
2021-03-14 17:58:00;111.750;101.550
2021-03-14 17:59:00;107.967; 99.560
2021-03-14 18:00:00;110.050;101.150
2021-03-14 18:01:00;112.867;104.480
2021-03-14 18:02:00;110.150;104.810
2021-03-14 18:03:00;110.100;102.370
2021-03-14 18:04:00;113.800;102.920
2021-03-14 18:05:00;111.233;101.450
2021-03-14 18:06:00;110.883; 98.530
2021-03-14 18:07:00;111.350;104.160
2021-03-14 18:08:00;108.833;103.180
2021-03-14 18:09:00;107.783; 99.890
2021-03-14 18:10:00;113.833;106.160
2021-03-14 18:11:00;112.917;104.830
2021-03-14 18:12:00;108.967;102.310
2021-03-14 18:13:00;111.267;102.160
2021-03-14 18:14:00;109.967;104.240
2021-03-14 18:15:00;111.317;106.370
2021-03-14 18:16:00;110.450;100.450
2021-03-14 18:17:00;106.883;101.720
2021-03-14 18:18:00;112.317; 99.810
2021-03-14 18:19:00;112.833;100.540
2021-03-14 18:20:00;112.917;103.420
2021-03-14 18:21:00;111.033;105.370
2021-03-14 18:22:00;112.367; 99.600
2021-03-14 18:23:00;110.850;100.450
2021-03-14 18:24:00;111.800;102.800
2021-03-14 18:25:00;107.700;100.330
2021-03-14 18:26:00;109.200;103.330
2021-03-14 18:27:00;112.683;101.920
2021-03-14 18:28:00;109.500;106.100
2021-03-14 18:29:00;110.483;102.250
2021-03-14 18:30:00;109.683;101.930
2021-03-14 18:31:00;112.967;100.740
2021-03-14 18:32:00;107.867;104.420
2021-03-14 18:33:00;108.233;104.900
2021-03-14 18:34:00;108.883;102.780
2021-03-14 18:35:00;109.317;104.860
2021-03-14 18:36:00;107.033;104.550
2021-03-14 18:37:00;107.617;103.280
2021-03-14 18:38:00;110.183;106.520
2021-03-14 18:39:00;109.300;102.770
2021-03-14 18:40:00;110.367;103.050
2021-03-14 18:41:00;110.067;102.840
2021-03-14 18:42:00;110.233;104.240
2021-03-14 18:43:00;112.683;104.860
2021-03-14 18:44:00;111.083;102.780
2021-03-14 18:45:00;110.900;104.490
2021-03-14 18:46:00;107.650;104.070
2021-03-14 18:47:00;106.183;102.540
2021-03-14 18:48:00;107.383;103.770
2021-03-14 18:49:00;110.917;102.040
2021-03-14 18:50:00;111.333;100.510
2021-03-14 18:51:00;110.333;101.780
2021-03-14 18:52:00;110.933;101.990
2021-03-14 18:53:00;112.483;102.080
2021-03-14 18:54:00;112.050;104.340
2021-03-14 18:55:00;111.633;105.610
2021-03-14 18:56:00;112.050;105.280
2021-03-14 18:57:00;110.983;106.960
2021-03-14 18:58:00;111.217;102.510
2021-03-14 18:59:00;107.367;104.860
2021-03-14 19:00:00;111.267;103.490
2021-03-14 19:01:00;111.717;107.280
2021-03-14 19:02:00;109.033;103.270
2021-03-14 19:03:00;112.833;101.240
2021-03-14 19:04:00;108.417;102.430
2021-03-14 19:05:00;112.117;104.310
2021-03-14 19:06:00;112.817;103.770
2021-03-14 19:07:00;105.617;101.960
2021-03-14 19:08:00;105.317;104.570
2021-03-14 19:09:00;112.617;106.200
2021-03-14 19:10:00;113.050;101.010
2021-03-14 19:11:00;109.317;104.950
2021-03-14 19:12:00;111.667;102.020
2021-03-14 19:13:00;107.100;106.480
2021-03-14 19:14:00;115.217;100.030
2021-03-14 19:15:00;111.867;103.390
2021-03-14 19:16:00;112.767;105.580
2021-03-14 19:17:00;112.150;106.220
2021-03-14 19:18:00;106.583;105.570
2021-03-14 19:19:00;110.817;106.780
2021-03-14 19:20:00;107.700;106.840
2021-03-14 19:21:00;111.283;105.930
2021-03-14 19:22:00;109.600;104.810
2021-03-14 19:23:00;110.033;100.950
2021-03-14 19:24:00;110.883;102.490
2021-03-14 19:25:00;107.150;105.110
2021-03-14 19:26:00;112.600;103.830
2021-03-14 19:27:00;111.433;104.570
2021-03-14 19:28:00;108.300; 98.660
2021-03-14 19:29:00;111.317;105.370
2021-03-14 19:30:00;110.583;103.710
2021-03-14 19:31:00;111.700;103.800
2021-03-14 19:32:00;110.717;103.100
2021-03-14 19:33:00;106.017;101.630
2021-03-14 19:34:00;111.783;102.190
2021-03-14 19:35:00;111.417;101.460
2021-03-14 19:36:00;109.417;105.640
2021-03-14 19:37:00;112.617;101.010
2021-03-14 19:38:00;111.667;103.550
2021-03-14 19:39:00;108.417;104.930
2021-03-14 19:40:00;109.200;101.950
2021-03-14 19:41:00;109.767;105.630
2021-03-14 19:42:00;108.667;106.070
2021-03-14 19:43:00;108.217;103.520
2021-03-14 19:44:00;108.550;101.780
2021-03-14 19:45:00;109.967;103.900
2021-03-14 19:46:00;112.317;103.130
2021-03-14 19:47:00;111.100;101.520
2021-03-14 19:48:00;108.333;106.040
2021-03-14 19:49:00;111.350;102.050
2021-03-14 19:50:00;112.050;100.900
2021-03-14 19:51:00;109.817;102.980
2021-03-14 19:52:00;106.417;103.570
2021-03-14 19:53:00;113.817;105.110
2021-03-14 19:54:00;110.383;101.430
2021-03-14 19:55:00;111.600;102.160
2021-03-14 19:56:00;108.783;102.980
2021-03-14 19:57:00;116.250;101.870
2021-03-14 19:58:00;113.883;100.770
2021-03-14 19:59:00;109.617;104.190
2021-03-14 20:00:00;108.617;104.160
2021-03-14 20:01:00;108.150;105.760
2021-03-14 20:02:00;113.883;106.510
2021-03-14 20:03:00;109.183;103.220
2021-03-14 20:04:00;113.017;106.730
2021-03-14 20:05:00;110.883;102.130
2021-03-14 20:06:00;110.867;103.600
2021-03-14 20:07:00;105.733;104.960
2021-03-14 20:08:00;111.633;104.300
2021-03-14 20:09:00;110.400;104.020
2021-03-14 20:10:00;110.283;101.310
2021-03-14 20:11:00;108.767;102.890
2021-03-14 20:12:00;110.300; 99.340
2021-03-14 20:13:00;109.350;104.870
2021-03-14 20:14:00;113.450;107.510
2021-03-14 20:15:00;109.600;104.510
2021-03-14 20:16:00;105.750;103.640
2021-03-14 20:17:00;111.833;105.860
2021-03-14 20:18:00;110.933;105.270
2021-03-14 20:19:00;117.083;103.800
2021-03-14 20:20:00;111.467;101.210
2021-03-14 20:21:00;109.200;105.020
2021-03-14 20:22:00;108.817;104.020
2021-03-14 20:23:00;108.700;100.870
2021-03-14 20:24:00;108.700;101.770
2021-03-14 20:25:00;110.717;104.130
2021-03-14 20:26:00;111.733;101.900
2021-03-14 20:27:00;109.400;102.150
2021-03-14 20:28:00;109.050;104.670
2021-03-14 20:29:00;113.650;101.340
2021-03-14 20:30:00;109.550;102.480
2021-03-14 20:31:00;111.317;106.310
2021-03-14 20:32:00;108.467; 99.720
2021-03-14 20:33:00;111.900;102.250
2021-03-14 20:34:00;113.167;102.460
2021-03-14 20:35:00;112.333;103.340
2021-03-14 20:36:00;108.333;104.070
2021-03-14 20:37:00;112.917;103.040
2021-03-14 20:38:00;110.433;100.100
2021-03-14 20:39:00;110.500;105.750
2021-03-14 20:40:00;109.250;101.390
2021-03-14 20:41:00;109.967;104.450
2021-03-14 20:42:00;109.967;104.240
2021-03-14 20:43:00;107.017;103.450
2021-03-14 20:44:00;111.133;104.960
2021-03-14 20:45:00;112.250;104.010
2021-03-14 20:46:00;107.933;102.740
2021-03-14 20:47:00;108.667;103.800
2021-03-14 20:48:00;110.383;102.480
2021-03-14 20:49:00;110.983;102.240
2021-03-14 20:50:00;110.667;103.370
2021-03-14 20:51:00;109.350;102.080
2021-03-14 20:52:00;107.717;102.190
2021-03-14 20:53:00;108.533;101.920
2021-03-14 20:54:00;113.267;107.670
2021-03-14 20:55:00;109.617;104.340
2021-03-14 20:56:00;109.250;101.930
2021-03-14 20:57:00;110.917;103.390
2021-03-14 20:58:00;112.300;101.950
2021-03-14 20:59:00;109.750;104.390
2021-03-14 21:00:00;109.167;102.520
2021-03-14 21:01:00;108.617;106.780
2021-03-14 21:02:00;110.600;104.360
2021-03-14 21:03:00;108.483;105.360
2021-03-14 21:04:00;110.533;101.150
2021-03-14 21:05:00;113.317;105.780
2021-03-14 21:06:00;109.317;102.430
2021-03-14 21:07:00;114.017;103.830
2021-03-14 21:08:00;104.500;106.280
2021-03-14 21:09:00;112.550;103.210
2021-03-14 21:10:00;115.283;105.510
2021-03-14 21:11:00;110.767;101.590
2021-03-14 21:12:00;112.017;102.490
2021-03-14 21:13:00;107.667;100.680
2021-03-14 21:14:00;111.300;102.690
2021-03-14 21:15:00;109.417;106.790
2021-03-14 21:16:00;109.350;101.370
2021-03-14 21:17:00;107.233;101.810
2021-03-14 21:18:00;111.650;102.710
2021-03-14 21:19:00;111.100;102.310
2021-03-14 21:20:00;109.467;101.210
2021-03-14 21:21:00;109.867;103.660
2021-03-14 21:22:00;113.350;105.420
2021-03-14 21:23:00;109.817;104.770
2021-03-14 21:24:00;111.067;100.830
2021-03-14 21:25:00;110.717;103.750
2021-03-14 21:26:00;110.867; 99.890
2021-03-14 21:27:00;110.117;105.510
2021-03-14 21:28:00;111.867;102.920
2021-03-14 21:29:00;114.117;101.960
2021-03-14 21:30:00;112.367;101.150
2021-03-14 21:31:00;110.983;103.900
2021-03-14 21:32:00;112.450;105.810
2021-03-14 21:33:00;113.050; 98.680
2021-03-14 21:34:00;111.033;101.220
2021-03-14 21:35:00;110.500;102.160
2021-03-14 21:36:00;111.633;103.660
2021-03-14 21:37:00;110.167;104.310
2021-03-14 21:38:00;110.483;103.190
2021-03-14 21:39:00;108.800;103.480
2021-03-14 21:40:00;112.283;102.610
2021-03-14 21:41:00;109.533;102.780
2021-03-14 21:42:00;110.633;105.010
2021-03-14 21:43:00;108.633;107.360
2021-03-14 21:44:00;111.567;103.630
2021-03-14 21:45:00;109.167;105.140
2021-03-14 21:46:00;115.783;103.870
2021-03-14 21:47:00;111.550; 99.840
2021-03-14 21:48:00;108.150;103.190
2021-03-14 21:49:00;112.850;103.100
2021-03-14 21:50:00;112.483; 99.510
2021-03-14 21:51:00;107.533;102.720
2021-03-14 21:52:00;110.433;103.750
2021-03-14 21:53:00;111.550; 99.430
2021-03-14 21:54:00;107.900;103.540
2021-03-14 21:55:00;109.733;103.600
2021-03-14 21:56:00;115.217;101.570
2021-03-14 21:57:00;107.717;101.630
2021-03-14 21:58:00;110.900;103.240
2021-03-14 21:59:00;112.133;102.750
2021-03-14 22:00:00;108.900;104.210
2021-03-14 22:01:00;113.050;106.790
2021-03-14 22:02:00;109.667;104.690
2021-03-14 22:03:00;111.167;101.210
2021-03-14 22:04:00;112.300;103.550
2021-03-14 22:05:00;111.633;103.680
2021-03-14 22:06:00;110.283;104.400
2021-03-14 22:07:00;110.233;105.190
2021-03-14 22:08:00;113.650;102.920
2021-03-14 22:09:00;113.767;102.180
2021-03-14 22:10:00;110.083;103.050
2021-03-14 22:11:00;110.950;105.020
2021-03-14 22:12:00;111.750;102.550
2021-03-14 22:13:00;113.150;102.710
2021-03-14 22:14:00;114.367;103.220
2021-03-14 22:15:00;109.533;101.010
2021-03-14 22:16:00;110.083;103.980
2021-03-14 22:17:00;109.417;102.870
2021-03-14 22:18:00;111.583;101.220
2021-03-14 22:19:00;114.250;106.490
2021-03-14 22:20:00;113.033;105.430
2021-03-14 22:21:00;110.883;102.120
2021-03-14 22:22:00;110.533;103.720
2021-03-14 22:23:00;113.033;102.930
2021-03-14 22:24:00;112.967;102.950
2021-03-14 22:25:00;111.433;104.520
2021-03-14 22:26:00;110.850;103.480
2021-03-14 22:27:00;108.117;102.510
2021-03-14 22:28:00;112.300;104.280
2021-03-14 22:29:00;110.683;104.510
2021-03-14 22:30:00;111.700;103.100
2021-03-14 22:31:00;110.117;103.400
2021-03-14 22:32:00;114.533;100.000
2021-03-14 22:33:00;112.200; 98.150
2021-03-14 22:34:00;110.717;103.630
2021-03-14 22:35:00;111.317;103.450
2021-03-14 22:36:00;111.500;101.370
2021-03-14 22:37:00;111.517;104.930
2021-03-14 22:38:00;113.417;106.760
2021-03-14 22:39:00;111.517;102.340
2021-03-14 22:40:00;110.400;100.210
2021-03-14 22:41:00;112.433;101.800
2021-03-14 22:42:00;108.250;102.390
2021-03-14 22:43:00;110.783;101.430
2021-03-14 22:44:00;110.883; 98.740
2021-03-14 22:45:00;114.317;101.340
2021-03-14 22:46:00;111.617;104.950
2021-03-14 22:47:00;110.033;101.450
2021-03-14 22:48:00;111.650;107.630
2021-03-14 22:49:00;113.650;102.180
2021-03-14 22:50:00;111.233;104.630
2021-03-14 22:51:00;116.267;105.080
2021-03-14 22:52:00;108.300;101.540
2021-03-14 22:53:00;114.367; 99.270
2021-03-14 22:54:00;109.250;104.570
2021-03-14 22:55:00;109.033;103.480
2021-03-14 22:56:00;108.783;103.430
2021-03-14 22:57:00;110.200;106.420
2021-03-14 22:58:00;109.683; 99.930
2021-03-14 22:59:00;114.117;106.520
2021-03-14 23:00:00;112.067;106.010
2021-03-14 23:01:00;114.833;103.070
2021-03-14 23:02:00;111.183;105.720
2021-03-14 23:03:00;109.900;100.180
2021-03-14 23:04:00;111.167;101.680
2021-03-14 23:05:00;113.167;100.240
2021-03-14 23:06:00;113.400; 99.710
2021-03-14 23:07:00;111.733;101.540
2021-03-14 23:08:00;115.983;102.800
2021-03-14 23:09:00;110.933;100.810
2021-03-14 23:10:00;112.600;102.920
2021-03-14 23:11:00;109.117;102.360
2021-03-14 23:12:00;111.000;100.570
2021-03-14 23:13:00;111.750;100.400
2021-03-14 23:14:00;115.767;102.600
2021-03-14 23:15:00;109.800; 98.680
2021-03-14 23:16:00;114.600;103.250
2021-03-14 23:17:00;113.200;100.630
2021-03-14 23:18:00;112.850;100.450
2021-03-14 23:19:00;112.000;102.220
2021-03-14 23:20:00;110.467;103.810
2021-03-14 23:21:00;109.167;102.490
2021-03-14 23:22:00;115.717;101.130
2021-03-14 23:23:00;112.867; 99.430
2021-03-14 23:24:00;115.933;100.930
2021-03-14 23:25:00;112.683; 97.870
2021-03-14 23:26:00;117.817;103.020
2021-03-14 23:27:00;110.517;100.510
2021-03-14 23:28:00;110.233;100.660
2021-03-14 23:29:00;109.633;101.210
2021-03-14 23:30:00;113.517;100.090
2021-03-14 23:31:00;113.467;101.570
2021-03-14 23:32:00;114.033;102.660
2021-03-14 23:33:00;109.667;103.450
2021-03-14 23:34:00;112.000; 99.960
2021-03-14 23:35:00;108.683;101.310
2021-03-14 23:36:00;113.033; 99.780
2021-03-14 23:37:00;113.000;100.280
2021-03-14 23:38:00;111.700;101.870
2021-03-14 23:39:00;112.167;100.430
