"TOA5","CR1000","CR1000","E9003","CR1000.Std.30.01","CPU:CountsUnmod60s.CR1","53030","CountsUnmod1S"
"TIMESTAMP","RECORD","Cts_Unmod","Cts_Unmod_PERIOD","Cts_Unmod_Temp","Cts_Unmod_RH"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2021-05-20 00:41:00",957,28,60,24.7,1.3
"2021-05-20 00:42:00",958,15,59,24.6,1.3
"2021-05-20 00:43:00",959,16,60,24.6,1.3
"2021-05-20 00:44:00",960,18,60,24.6,1.3
"2021-05-20 00:45:00",961,24,60,24.6,1.3
"2021-05-20 00:46:00",962,0,1,24.6,1.3
"2021-05-20 00:47:00",963,22,59,24.6,1.3
"2021-05-20 00:48:00",964,17,60,24.6,1.3
"2021-05-20 00:49:00",965,19,60,24.6,1.3
"2021-05-20 00:50:00",966,19,60,24.6,1.3
"2021-05-20 00:51:00",967,22,60,24.6,1.3
"2021-05-20 00:52:00",968,21,60,24.6,1.3
"2021-05-20 00:53:00",969,18,60,24.6,1.3
"2021-05-20 00:54:00",970,25,60,24.6,1.3
"2021-05-20 00:55:00",971,18,60,24.6,1.3
"2021-05-20 00:56:00",972,15,59,24.6,1.3
"2021-05-20 00:57:00",973,25,59,24.6,1.3
"2021-05-20 00:58:00",974,13,59,24.6,1.3
"2021-05-20 00:59:00",975,19,59,24.6,1.3
"2021-05-20 01:00:00",976,15,59,24.6,1.3
"2021-05-20 01:01:00",977,12,59,24.6,1.3
"2021-05-20 01:02:00",978,15,59,24.5,1.3
"2021-05-20 01:03:00",979,19,59,24.5,1.3
"2021-05-20 01:04:00",980,17,59,24.5,1.3
"2021-05-20 01:05:00",981,25,59,24.5,1.3
"2021-05-20 01:06:00",982,19,59,24.5,1.3
"2021-05-20 01:07:00",983,23,59,24.5,1.4
"2021-05-20 01:08:00",984,16,59,24.5,1.3
"2021-05-20 01:09:00",985,16,59,24.5,1.3
"2021-05-20 01:10:00",986,24,59,24.5,1.3
"2021-05-20 01:11:00",987,15,59,24.5,1.3
"2021-05-20 01:12:00",988,17,59,24.5,1.3
"2021-05-20 01:13:00",989,21,59,24.5,1.3
"2021-05-20 01:14:00",990,18,59,24.5,1.3
"2021-05-20 01:15:00",991,16,59,24.5,1.3
"2021-05-20 01:16:00",992,18,59,24.5,1.3
"2021-05-20 01:17:00",993,25,59,24.5,1.3
"2021-05-20 01:18:00",994,21,59,24.5,1.3
"2021-05-20 01:19:00",995,0,1,24.5,1.3
"2021-05-20 01:20:00",996,19,59,24.5,1.3
"2021-05-20 01:21:00",997,17,59,24.5,1.3
"2021-05-20 01:22:00",998,20,59,24.5,1.3
"2021-05-20 01:23:00",999,15,59,24.5,1.3
"2021-05-20 01:24:00",1000,19,59,24.4,1.3
"2021-05-20 01:25:00",1001,19,59,24.4,1.3
"2021-05-20 01:26:00",1002,16,59,24.5,1.3
"2021-05-20 01:27:00",1003,21,59,24.4,1.3
"2021-05-20 01:28:00",1004,19,59,24.4,1.3
"2021-05-20 01:29:00",1005,12,59,24.4,1.3
"2021-05-20 01:30:00",1006,18,59,24.4,1.3
"2021-05-20 01:31:00",1007,22,59,24.4,1.3
"2021-05-20 01:32:00",1008,17,59,24.4,1.3
"2021-05-20 01:33:00",1009,21,59,24.4,1.3
"2021-05-20 01:34:00",1010,19,59,24.4,1.3
"2021-05-20 01:35:00",1011,20,59,24.4,1.3
"2021-05-20 01:36:00",1012,12,59,24.4,1.3
"2021-05-20 01:37:00",1013,15,59,24.4,1.3
"2021-05-20 01:38:00",1014,12,59,24.4,1.3
"2021-05-20 01:39:00",1015,19,59,24.4,1.3
"2021-05-20 01:40:00",1016,17,59,24.4,1.3
"2021-05-20 01:41:00",1017,27,59,24.4,1.3
"2021-05-20 01:42:00",1018,26,59,24.4,1.3
"2021-05-20 01:43:00",1019,23,59,24.4,1.3
"2021-05-20 01:44:00",1020,19,59,24.4,1.3
"2021-05-20 01:45:00",1021,19,59,24.4,1.3
"2021-05-20 01:46:00",1022,17,59,24.3,1.3
"2021-05-20 01:47:00",1023,19,59,24.3,1.3
"2021-05-20 01:48:00",1024,22,59,24.3,1.3
"2021-05-20 01:49:00",1025,25,59,24.3,1.3
"2021-05-20 01:50:00",1026,14,59,24.3,1.3
"2021-05-20 01:51:00",1027,18,59,24.3,1.3
"2021-05-20 01:52:00",1028,19,59,24.3,1.3
"2021-05-20 01:53:00",1029,25,59,24.3,1.3
"2021-05-20 01:54:00",1030,23,59,24.3,1.3
"2021-05-20 01:55:00",1031,20,59,24.3,1.3
"2021-05-20 01:56:00",1032,25,59,24.3,1.3
"2021-05-20 01:57:00",1033,16,59,24.3,1.3
"2021-05-20 01:58:00",1034,15,59,24.3,1.3
"2021-05-20 01:59:00",1035,20,59,24.3,1.3
"2021-05-20 02:00:00",1036,22,59,24.3,1.3
"2021-05-20 02:01:00",1037,23,59,24.3,1.3
"2021-05-20 02:02:00",1038,28,59,24.3,1.3
"2021-05-20 02:03:00",1039,25,59,24.3,1.3
"2021-05-20 02:04:00",1040,14,59,24.3,1.3
"2021-05-20 02:05:00",1041,15,59,24.3,1.3
"2021-05-20 02:06:00",1042,22,59,24.3,1.3
"2021-05-20 02:07:00",1043,19,59,24.3,1.3
"2021-05-20 02:08:00",1044,27,59,24.2,1.3
"2021-05-20 02:09:00",1045,21,59,24.3,1.3
"2021-05-20 02:10:00",1046,16,59,24.3,1.3
"2021-05-20 02:11:00",1047,22,59,24.3,1.3
"2021-05-20 02:12:00",1048,13,59,24.3,1.3
"2021-05-20 02:13:00",1049,22,59,24.2,1.3
"2021-05-20 02:14:00",1050,22,59,24.2,1.3
"2021-05-20 02:15:00",1051,19,59,24.2,1.3
"2021-05-20 02:16:00",1052,25,59,24.2,1.3
"2021-05-20 02:17:00",1053,16,59,24.2,1.3
"2021-05-20 02:18:00",1054,17,59,24.2,1.3
"2021-05-20 02:19:00",1055,11,59,24.2,1.3
"2021-05-20 02:20:00",1056,19,59,24.2,1.3
"2021-05-20 02:21:00",1057,22,59,24.2,1.3
"2021-05-20 02:22:00",1058,16,59,24.2,1.3
"2021-05-20 02:23:00",1059,17,59,24.2,1.3
"2021-05-20 02:24:00",1060,17,59,24.2,1.3
"2021-05-20 02:25:00",1061,29,59,24.2,1.3
"2021-05-20 02:26:00",1062,16,59,24.2,1.3
"2021-05-20 02:27:00",1063,23,59,24.2,1.3
"2021-05-20 02:28:00",1064,22,59,24.2,1.3
"2021-05-20 02:29:00",1065,26,59,24.2,1.3
"2021-05-20 02:30:00",1066,12,59,24.2,1.3
"2021-05-20 02:31:00",1067,24,59,24.2,1.3
"2021-05-20 02:32:00",1068,17,59,24.2,1.3
"2021-05-20 02:33:00",1069,14,59,24.2,1.3
"2021-05-20 02:34:00",1070,13,59,24.2,1.3
"2021-05-20 02:35:00",1071,18,59,24.1,1.3
"2021-05-20 02:36:00",1072,0,1,24.1,1.3
"2021-05-20 02:37:00",1073,17,59,24.1,1.3
"2021-05-20 02:38:00",1074,18,59,24.1,1.3
"2021-05-20 02:39:00",1075,11,59,24.1,1.3
"2021-05-20 02:40:00",1076,19,59,24.1,1.3
"2021-05-20 02:41:00",1077,23,59,24.1,1.3
"2021-05-20 02:42:00",1078,21,59,24.1,1.3
"2021-05-20 02:43:00",1079,12,59,24.1,1.3
"2021-05-20 02:44:00",1080,25,59,24.1,1.3
"2021-05-20 02:45:00",1081,11,59,24.1,1.3
"2021-05-20 02:46:00",1082,21,59,24.1,1.3
"2021-05-20 02:47:00",1083,24,59,24.1,1.3
"2021-05-20 02:48:00",1084,14,59,24.1,1.3
"2021-05-20 02:49:00",1085,21,59,24.1,1.3
"2021-05-20 02:50:00",1086,21,59,24.1,1.3
"2021-05-20 02:51:00",1087,26,59,24.1,1.3
"2021-05-20 02:52:00",1088,16,59,24.1,1.3
"2021-05-20 02:53:00",1089,22,59,24.1,1.3
"2021-05-20 02:54:00",1090,21,59,24,1.3
"2021-05-20 02:55:00",1091,13,59,24,1.3
"2021-05-20 02:56:00",1092,13,59,24,1.3
"2021-05-20 02:57:00",1093,16,59,24,1.3
"2021-05-20 02:58:00",1094,19,59,24,1.3
"2021-05-20 02:59:00",1095,21,59,24,1.3
"2021-05-20 03:00:00",1096,13,59,24,1.3
"2021-05-20 03:01:00",1097,26,59,24,1.3
"2021-05-20 03:02:00",1098,19,59,24,1.3
"2021-05-20 03:03:00",1099,16,59,24,1.3
"2021-05-20 03:04:00",1100,18,59,24,1.3
"2021-05-20 03:05:00",1101,19,59,24,1.3
"2021-05-20 03:06:00",1102,19,59,24,1.3
"2021-05-20 03:07:00",1103,0,1,24,1.3
"2021-05-20 03:08:00",1104,19,59,24,1.3
"2021-05-20 03:09:00",1105,15,59,24,1.3
"2021-05-20 03:10:00",1106,19,59,24,1.3
"2021-05-20 03:11:00",1107,23,59,24,1.3
"2021-05-20 03:12:00",1108,15,59,24,1.3
"2021-05-20 03:13:00",1109,24,59,23.9,1.3
"2021-05-20 03:14:00",1110,16,59,24,1.3
"2021-05-20 03:15:00",1111,34,59,23.9,1.3
"2021-05-20 03:16:00",1112,14,59,23.9,1.3
"2021-05-20 03:17:00",1113,13,59,23.9,1.3
"2021-05-20 03:18:00",1114,19,59,23.9,1.3
"2021-05-20 03:19:00",1115,24,59,23.9,1.3
"2021-05-20 03:20:00",1116,27,59,23.9,1.3
"2021-05-20 03:21:00",1117,17,59,23.9,1.3
"2021-05-20 03:22:00",1118,20,59,23.9,1.3
"2021-05-20 03:23:00",1119,17,59,23.9,1.3
"2021-05-20 03:24:00",1120,15,59,23.9,1.3
"2021-05-20 03:25:00",1121,31,59,23.9,1.3
"2021-05-20 03:26:00",1122,21,59,23.9,1.3
"2021-05-20 03:27:00",1123,13,59,23.9,1.3
"2021-05-20 03:28:00",1124,13,59,23.9,1.3
"2021-05-20 03:29:00",1125,11,59,23.9,1.3
"2021-05-20 03:30:00",1126,19,59,23.9,1.3
"2021-05-20 03:31:00",1127,27,59,23.9,1.3
"2021-05-20 03:32:00",1128,21,59,23.9,1.3
"2021-05-20 03:33:00",1129,18,59,23.9,1.3
"2021-05-20 03:34:00",1130,20,59,23.9,1.3
"2021-05-20 03:35:00",1131,22,59,23.9,1.3
"2021-05-20 03:36:00",1132,23,59,23.8,1.3
"2021-05-20 03:37:00",1133,22,59,23.9,1.3
"2021-05-20 03:38:00",1134,36,59,23.9,1.3
"2021-05-20 03:39:00",1135,18,59,23.8,1.3
"2021-05-20 03:40:00",1136,11,59,23.9,1.3
"2021-05-20 03:41:00",1137,18,59,23.8,1.3
"2021-05-20 03:42:00",1138,18,59,23.8,1.3
"2021-05-20 03:43:00",1139,20,59,23.8,1.3
"2021-05-20 03:44:00",1140,23,59,23.8,1.3
"2021-05-20 03:45:00",1141,15,59,23.8,1.3
"2021-05-20 03:46:00",1142,22,59,23.8,1.3
"2021-05-20 03:47:00",1143,14,59,23.8,1.3
"2021-05-20 03:48:00",1144,23,59,23.8,1.3
"2021-05-20 03:49:00",1145,18,59,23.8,1.3
"2021-05-20 03:50:00",1146,25,59,23.8,1.3
"2021-05-20 03:51:00",1147,18,59,23.8,1.3
"2021-05-20 03:52:00",1148,27,59,23.8,1.3
"2021-05-20 03:53:00",1149,16,59,23.8,1.3
"2021-05-20 03:54:00",1150,16,59,23.8,1.3
"2021-05-20 03:55:00",1151,22,59,23.8,1.3
"2021-05-20 03:56:00",1152,16,59,23.8,1.3
"2021-05-20 03:57:00",1153,16,59,23.8,1.3
"2021-05-20 03:58:00",1154,17,59,23.8,1.3
"2021-05-20 03:59:00",1155,18,59,23.8,1.3
"2021-05-20 04:00:00",1156,16,59,23.8,1.3
"2021-05-20 04:01:00",1157,22,59,23.8,1.3
"2021-05-20 04:02:00",1158,19,59,23.8,1.3
"2021-05-20 04:03:00",1159,16,59,23.8,1.3
"2021-05-20 04:04:00",1160,24,59,23.8,1.3
"2021-05-20 04:05:00",1161,17,59,23.8,1.3
"2021-05-20 04:06:00",1162,17,59,23.8,1.3
"2021-05-20 04:07:00",1163,25,59,23.7,1.3
"2021-05-20 04:08:00",1164,16,59,23.8,1.3
"2021-05-20 04:09:00",1165,15,59,23.7,1.3
"2021-05-20 04:10:00",1166,21,59,23.8,1.3
"2021-05-20 04:11:00",1167,22,59,23.7,1.3
"2021-05-20 04:12:00",1168,19,59,23.7,1.3
"2021-05-20 04:13:00",1169,24,59,23.7,1.3
"2021-05-20 04:14:00",1170,19,59,23.7,1.3
"2021-05-20 04:15:00",1171,22,59,23.7,1.3
"2021-05-20 04:16:00",1172,21,59,23.7,1.3
"2021-05-20 04:17:00",1173,17,59,23.7,1.3
"2021-05-20 04:18:00",1174,15,59,23.7,1.3
"2021-05-20 04:19:00",1175,21,59,23.7,1.3
"2021-05-20 04:20:00",1176,25,59,23.7,1.3
"2021-05-20 04:21:00",1177,16,59,23.7,1.3
"2021-05-20 04:22:00",1178,15,58,23.7,1.3
"2021-05-20 04:23:00",1179,21,59,23.7,1.3
"2021-05-20 04:24:00",1180,18,59,23.7,1.3
"2021-05-20 04:25:00",1181,20,59,23.7,1.3
"2021-05-20 04:26:00",1182,20,59,23.7,1.3
"2021-05-20 04:27:00",1183,12,58,23.7,1.3
"2021-05-20 04:28:00",1184,15,59,23.7,1.3
"2021-05-20 04:29:00",1185,22,59,23.7,1.3
"2021-05-20 04:30:00",1186,34,59,23.7,1.3
"2021-05-20 04:31:00",1187,18,59,23.7,1.3
"2021-05-20 04:32:00",1188,24,59,23.7,1.3
"2021-05-20 04:33:00",1189,25,59,23.7,1.3
"2021-05-20 04:34:00",1190,18,59,23.7,1.3
"2021-05-20 04:35:00",1191,20,58,23.7,1.3
"2021-05-20 04:36:00",1192,21,59,23.7,1.3
"2021-05-20 04:37:00",1193,10,59,23.7,1.3
"2021-05-20 04:38:00",1194,25,59,23.6,1.3
"2021-05-20 04:39:00",1195,22,59,23.7,1.3
"2021-05-20 04:40:00",1196,20,60,23.7,1.3
"2021-05-20 04:41:00",1197,29,60,23.7,1.3
"2021-05-20 04:42:00",1198,25,60,23.6,1.3
"2021-05-20 04:43:00",1199,14,59,23.6,1.3
"2021-05-20 04:44:00",1200,20,60,23.6,1.3
"2021-05-20 04:45:00",1201,17,60,23.6,1.3
"2021-05-20 04:46:00",1202,22,60,23.6,1.3
"2021-05-20 04:47:00",1203,20,60,23.6,1.3
"2021-05-20 04:48:00",1204,20,59,23.6,1.3
"2021-05-20 04:49:00",1205,19,60,23.6,1.3
"2021-05-20 04:50:00",1206,17,60,23.6,1.3
"2021-05-20 04:51:00",1207,20,60,23.6,1.3
"2021-05-20 04:52:00",1208,22,59,23.6,1.3
"2021-05-20 04:53:00",1209,13,60,23.6,1.3
"2021-05-20 04:54:00",1210,21,60,23.6,1.3
"2021-05-20 04:55:00",1211,16,60,23.6,1.3
"2021-05-20 04:56:00",1212,23,59,23.6,1.3
"2021-05-20 04:57:00",1213,19,60,23.6,1.3
"2021-05-20 04:58:00",1214,20,60,23.6,1.3
"2021-05-20 04:59:00",1215,13,60,23.6,1.3
"2021-05-20 05:00:00",1216,24,60,23.6,1.3
"2021-05-20 05:01:00",1217,23,60,23.6,1.3
"2021-05-20 05:02:00",1218,19,60,23.6,1.3
"2021-05-20 05:03:00",1219,26,60,23.6,1.3
"2021-05-20 05:04:00",1220,23,60,23.6,1.3
"2021-05-20 05:05:00",1221,25,60,23.6,1.3
"2021-05-20 05:06:00",1222,21,60,23.6,1.3
"2021-05-20 05:07:00",1223,13,60,23.6,1.3
"2021-05-20 05:08:00",1224,21,60,23.6,1.3
"2021-05-20 05:09:00",1225,19,60,23.6,1.3
"2021-05-20 05:10:00",1226,20,60,23.6,1.3
"2021-05-20 05:11:00",1227,27,60,23.6,1.3
"2021-05-20 05:12:00",1228,21,60,23.6,1.3
"2021-05-20 05:13:00",1229,26,60,23.6,1.3
"2021-05-20 05:14:00",1230,20,60,23.6,1.3
"2021-05-20 05:15:00",1231,18,60,23.6,1.3
"2021-05-20 05:16:00",1232,21,60,23.6,1.3
"2021-05-20 05:17:00",1233,16,60,23.6,1.3
"2021-05-20 05:18:00",1234,24,60,23.6,1.3
"2021-05-20 05:19:00",1235,21,59,23.6,1.3
"2021-05-20 05:20:00",1236,23,59,23.6,1.3
"2021-05-20 05:21:00",1237,25,59,23.6,1.3
"2021-05-20 05:22:00",1238,18,59,23.6,1.3
"2021-05-20 05:23:00",1239,21,59,23.5,1.3
"2021-05-20 05:24:00",1240,17,59,23.6,1.3
"2021-05-20 05:25:00",1241,13,59,23.6,1.3
"2021-05-20 05:26:00",1242,22,59,23.6,1.3
"2021-05-20 05:27:00",1243,19,59,23.6,1.3
"2021-05-20 05:28:00",1244,18,59,23.6,1.3
"2021-05-20 05:29:00",1245,24,59,23.6,1.3
"2021-05-20 05:30:00",1246,16,59,23.5,1.3
"2021-05-20 05:31:00",1247,25,59,23.5,1.3
"2021-05-20 05:32:00",1248,20,59,23.5,1.3
"2021-05-20 05:33:00",1249,17,59,23.5,1.3
"2021-05-20 05:34:00",1250,22,59,23.5,1.3
"2021-05-20 05:35:00",1251,28,59,23.5,1.3
"2021-05-20 05:36:00",1252,24,59,23.5,1.3
"2021-05-20 05:37:00",1253,19,59,23.5,1.3
"2021-05-20 05:38:00",1254,19,59,23.5,1.3
"2021-05-20 05:39:00",1255,18,59,23.5,1.3
"2021-05-20 05:40:00",1256,26,59,23.5,1.3
"2021-05-20 05:41:00",1257,24,59,23.5,1.3
"2021-05-20 05:42:00",1258,11,59,23.5,1.3
"2021-05-20 05:43:00",1259,33,59,23.5,1.3
"2021-05-20 05:44:00",1260,15,59,23.5,1.3
"2021-05-20 05:45:00",1261,20,59,23.5,1.3
"2021-05-20 05:46:00",1262,14,59,23.5,1.3
"2021-05-20 05:47:00",1263,14,59,23.5,1.3
"2021-05-20 05:48:00",1264,21,59,23.5,1.3
"2021-05-20 05:49:00",1265,19,59,23.5,1.3
"2021-05-20 05:50:00",1266,15,59,23.5,1.3
"2021-05-20 05:51:00",1267,30,59,23.5,1.3
"2021-05-20 05:52:00",1268,18,59,23.5,1.3
"2021-05-20 05:53:00",1269,15,59,23.5,1.3
"2021-05-20 05:54:00",1270,17,59,23.5,1.3
"2021-05-20 05:55:00",1271,19,59,23.5,1.3
"2021-05-20 05:56:00",1272,23,59,23.5,1.3
"2021-05-20 05:57:00",1273,10,59,23.5,1.3
"2021-05-20 05:58:00",1274,21,59,23.5,1.3
"2021-05-20 05:59:00",1275,19,59,23.5,1.3
"2021-05-20 06:00:00",1276,21,59,23.5,1.3
"2021-05-20 06:01:00",1277,16,59,23.5,1.3
"2021-05-20 06:02:00",1278,23,59,23.5,1.3
"2021-05-20 06:03:00",1279,20,59,23.5,1.3
"2021-05-20 06:04:00",1280,17,59,23.5,1.3
"2021-05-20 06:05:00",1281,18,59,23.5,1.3
"2021-05-20 06:06:00",1282,18,59,23.5,1.3
"2021-05-20 06:07:00",1283,18,59,23.5,1.3
"2021-05-20 06:08:00",1284,24,59,23.5,1.3
"2021-05-20 06:09:00",1285,24,59,23.5,1.3
"2021-05-20 06:10:00",1286,21,59,23.5,1.3
"2021-05-20 06:11:00",1287,21,59,23.5,1.3
"2021-05-20 06:12:00",1288,12,59,23.5,1.3
"2021-05-20 06:13:00",1289,20,59,23.5,1.3
"2021-05-20 06:14:00",1290,20,59,23.5,1.3
"2021-05-20 06:15:00",1291,21,59,23.5,1.3
"2021-05-20 06:16:00",1292,17,59,23.5,1.3
"2021-05-20 06:17:00",1293,23,59,23.5,1.3
"2021-05-20 06:18:00",1294,29,59,23.5,1.3
"2021-05-20 06:19:00",1295,19,59,23.5,1.3
"2021-05-20 06:20:00",1296,18,59,23.5,1.3
"2021-05-20 06:21:00",1297,25,59,23.5,1.3
"2021-05-20 06:22:00",1298,16,59,23.5,1.3
"2021-05-20 06:23:00",1299,21,59,23.5,1.3
"2021-05-20 06:24:00",1300,22,59,23.5,1.3
"2021-05-20 06:25:00",1301,20,59,23.5,1.3
"2021-05-20 06:26:00",1302,15,59,23.5,1.3
"2021-05-20 06:27:00",1303,13,59,23.5,1.3
"2021-05-20 06:28:00",1304,24,59,23.5,1.3
"2021-05-20 06:29:00",1305,18,59,23.5,1.3
"2021-05-20 06:30:00",1306,15,59,23.5,1.3
"2021-05-20 06:31:00",1307,26,59,23.5,1.3
"2021-05-20 06:32:00",1308,26,59,23.5,1.3
"2021-05-20 06:33:00",1309,10,59,23.5,1.3
"2021-05-20 06:34:00",1310,20,59,23.5,1.3
"2021-05-20 06:35:00",1311,19,59,23.5,1.3
"2021-05-20 06:36:00",1312,20,59,23.5,1.3
"2021-05-20 06:37:00",1313,16,59,23.5,1.3
"2021-05-20 06:38:00",1314,22,59,23.5,1.3
"2021-05-20 06:39:00",1315,22,59,23.5,1.3
"2021-05-20 06:40:00",1316,15,59,23.5,1.3
"2021-05-20 06:41:00",1317,20,59,23.5,1.3
"2021-05-20 06:42:00",1318,16,59,23.5,1.3
"2021-05-20 06:43:00",1319,20,59,23.5,1.3
"2021-05-20 06:44:00",1320,10,59,23.4,1.3
"2021-05-20 06:45:00",1321,11,59,23.5,1.3
"2021-05-20 06:46:00",1322,25,59,23.5,1.3
"2021-05-20 06:47:00",1323,18,59,23.5,1.3
"2021-05-20 06:48:00",1324,24,59,23.5,1.3
"2021-05-20 06:49:00",1325,25,59,23.5,1.3
"2021-05-20 06:50:00",1326,14,59,23.5,1.3
"2021-05-20 06:51:00",1327,21,59,23.5,1.3
"2021-05-20 06:52:00",1328,24,59,23.5,1.3
"2021-05-20 06:53:00",1329,23,59,23.4,1.3
"2021-05-20 06:54:00",1330,19,59,23.5,1.3
"2021-05-20 06:55:00",1331,20,59,23.5,1.3
"2021-05-20 06:56:00",1332,19,59,23.5,1.3
"2021-05-20 06:57:00",1333,23,59,23.5,1.3
"2021-05-20 06:58:00",1334,24,59,23.5,1.3
"2021-05-20 06:59:00",1335,18,59,23.5,1.3
"2021-05-20 07:00:00",1336,17,59,23.5,1.3
"2021-05-20 07:01:00",1337,18,59,23.5,1.3
"2021-05-20 07:02:00",1338,24,59,23.5,1.3
"2021-05-20 07:03:00",1339,16,59,23.5,1.3
"2021-05-20 07:04:00",1340,25,59,23.5,1.3
"2021-05-20 07:05:00",1341,21,59,23.5,1.3
"2021-05-20 07:06:00",1342,15,59,23.5,1.3
"2021-05-20 07:07:00",1343,20,59,23.5,1.3
"2021-05-20 07:08:00",1344,16,59,23.5,1.3
"2021-05-20 07:09:00",1345,24,59,23.5,1.3
"2021-05-20 07:10:00",1346,27,59,23.5,1.3
"2021-05-20 07:11:00",1347,23,59,23.5,1.3
"2021-05-20 07:12:00",1348,27,59,23.5,1.3
"2021-05-20 07:13:00",1349,24,59,23.5,1.3
"2021-05-20 07:14:00",1350,23,59,23.5,1.3
"2021-05-20 07:15:00",1351,23,59,23.5,1.3
"2021-05-20 07:16:00",1352,27,59,23.5,1.3
"2021-05-20 07:17:00",1353,17,59,23.5,1.3
"2021-05-20 07:18:00",1354,16,59,23.5,1.3
"2021-05-20 07:19:00",1355,17,59,23.5,1.3
"2021-05-20 07:20:00",1356,11,59,23.5,1.3
"2021-05-20 07:21:00",1357,14,59,23.5,1.3
"2021-05-20 07:22:00",1358,14,59,23.5,1.3
"2021-05-20 07:23:00",1359,17,59,23.5,1.3
"2021-05-20 07:24:00",1360,24,59,23.5,1.3
"2021-05-20 07:25:00",1361,15,59,23.5,1.3
"2021-05-20 07:26:00",1362,20,59,23.6,1.3
"2021-05-20 07:27:00",1363,17,59,23.6,1.3
"2021-05-20 07:28:00",1364,29,59,23.6,1.3
"2021-05-20 07:29:00",1365,21,59,23.6,1.3
"2021-05-20 07:30:00",1366,17,59,23.6,1.3
"2021-05-20 07:31:00",1367,19,59,23.6,1.3
"2021-05-20 07:32:00",1368,8,59,23.6,1.3
"2021-05-20 07:33:00",1369,20,59,23.7,1.3
"2021-05-20 07:34:00",1370,23,59,23.7,1.3
"2021-05-20 07:35:00",1371,24,59,23.7,1.3
"2021-05-20 07:36:00",1372,20,59,23.7,1.3
"2021-05-20 07:37:00",1373,21,59,23.8,1.3
"2021-05-20 07:38:00",1374,15,59,23.8,1.3
"2021-05-20 07:39:00",1375,25,59,23.8,1.3
"2021-05-20 07:40:00",1376,17,59,23.8,1.3
"2021-05-20 07:41:00",1377,15,59,23.8,1.3
"2021-05-20 07:42:00",1378,24,59,23.9,1.3
"2021-05-20 07:43:00",1379,26,59,23.9,1.3
"2021-05-20 07:44:00",1380,23,59,23.9,1.3
"2021-05-20 07:45:00",1381,14,59,23.9,1.3
"2021-05-20 07:46:00",1382,15,59,24,1.3
"2021-05-20 07:47:00",1383,22,59,24,1.3
"2021-05-20 07:48:00",1384,12,59,24,1.3
"2021-05-20 07:49:00",1385,16,59,24.1,1.3
"2021-05-20 07:50:00",1386,14,59,24.1,1.3
"2021-05-20 07:51:00",1387,14,59,24.1,1.3
"2021-05-20 07:52:00",1388,19,59,24.2,1.3
"2021-05-20 07:53:00",1389,19,59,24.2,1.3
"2021-05-20 07:54:00",1390,22,59,24.2,1.3
"2021-05-20 07:55:00",1391,30,59,24.3,1.3
"2021-05-20 07:56:00",1392,20,59,24.3,1.3
"2021-05-20 07:57:00",1393,14,59,24.3,1.3
"2021-05-20 07:58:00",1394,22,59,24.4,1.3
"2021-05-20 07:59:00",1395,25,59,24.4,1.3
"2021-05-20 08:00:00",1396,16,59,24.4,1.4
"2021-05-20 08:01:00",1397,25,59,24.4,1.4
"2021-05-20 08:02:00",1398,21,59,24.5,1.3
"2021-05-20 08:03:00",1399,26,59,24.5,1.3
"2021-05-20 08:04:00",1400,19,59,24.6,1.3
"2021-05-20 08:05:00",1401,17,59,24.6,1.3
"2021-05-20 08:06:00",1402,22,59,24.6,1.3
"2021-05-20 08:07:00",1403,24,59,24.7,1.3
"2021-05-20 08:08:00",1404,22,59,24.7,1.3
"2021-05-20 08:09:00",1405,24,59,24.7,1.3
"2021-05-20 08:10:00",1406,18,59,24.8,1.3
"2021-05-20 08:11:00",1407,14,59,24.8,1.4
"2021-05-20 08:12:00",1408,21,59,24.8,1.4
"2021-05-20 08:13:00",1409,18,59,24.9,1.4
"2021-05-20 08:14:00",1410,11,59,24.9,1.4
"2021-05-20 08:15:00",1411,18,59,24.9,1.4
"2021-05-20 08:16:00",1412,15,59,25,1.4
"2021-05-20 08:17:00",1413,17,59,25,1.3
"2021-05-20 08:18:00",1414,20,59,25,1.3
"2021-05-20 08:19:00",1415,24,59,25.1,1.4
"2021-05-20 08:20:00",1416,18,59,25.1,1.4
"2021-05-20 08:21:00",1417,26,59,25.1,1.3
"2021-05-20 08:22:00",1418,29,59,25.1,1.4
"2021-05-20 08:23:00",1419,25,59,25.2,1.3
"2021-05-20 08:24:00",1420,21,59,25.2,1.4
"2021-05-20 08:25:00",1421,17,59,25.2,1.3
"2021-05-20 08:26:00",1422,24,59,25.3,1.4
"2021-05-20 08:27:00",1423,20,59,25.3,1.4
"2021-05-20 08:28:00",1424,22,59,25.3,1.4
"2021-05-20 08:29:00",1425,15,59,25.3,1.3
"2021-05-20 08:30:00",1426,22,59,25.4,1.4
"2021-05-20 08:31:00",1427,23,59,25.4,1.4
"2021-05-20 08:32:00",1428,22,58,25.4,1.4
"2021-05-20 08:33:00",1429,27,59,25.4,1.4
"2021-05-20 08:34:00",1430,19,59,25.5,1.4
"2021-05-20 08:35:00",1431,22,58,25.5,1.4
"2021-05-20 08:36:00",1432,18,59,25.5,1.3
"2021-05-20 08:37:00",1433,17,59,25.5,1.4
"2021-05-20 08:38:00",1434,20,59,25.5,1.4
"2021-05-20 08:39:00",1435,20,59,25.6,1.4
"2021-05-20 08:40:00",1436,27,59,25.6,1.4
